Job_Title,Candidate,Similarity_Score
Software Engineer,C7254,0.5460759103298187
Software Engineer,C7979,0.5188941061496735
Software Engineer,C9342,0.5167361199855804
Software Engineer,C4307,0.5012278954188029
Software Engineer,C3045,0.517324318488439
Software Engineer,C9945,0.5597425003846487
Software Engineer,C7230,0.5521576305230459
Software Engineer,C5591,0.45600053668022156
Software Engineer,C3717,0.5325918893019358
Software Engineer,C2235,0.540073980887731
Software Engineer,C8398,0.5339613854885101
Software Engineer,C4686,0.5580263038476309
Software Engineer,C4523,0.5805923640727997
Software Engineer,C9282,0.48164140184720355
Software Engineer,C1446,0.5660201410452524
Software Engineer,C7492,0.5144014557202657
Software Engineer,C6951,0.5999710361162821
Software Engineer,C7535,0.5743337174256643
Software Engineer,C9228,0.6052018801371256
Software Engineer,C7934,0.476205180088679
Software Engineer,C4277,0.5556565423806509
Software Engineer,C7733,0.5362788935502371
Software Engineer,C4919,0.6223081151644388
Software Engineer,C2430,0.5193532407283783
Software Engineer,C8676,0.5310715238253275
Software Engineer,C7554,0.5544845759868622
Software Engineer,C9534,0.5294234255949656
Software Engineer,C7543,0.5376213292280833
Software Engineer,C7550,0.5256404479344686
Software Engineer,C7482,0.5158784687519073
Software Engineer,C9590,0.6259519457817078
Software Engineer,C4602,0.604134738445282
Software Engineer,C6768,0.4889068007469177
Software Engineer,C3226,0.4863637288411458
Software Engineer,C9200,0.551635354757309
Software Engineer,C5339,0.5337238609790802
Software Engineer,C4256,0.5028908749421438
Software Engineer,C8730,0.48778430620829266
Software Engineer,C6942,0.5179908176263174
Software Engineer,C7128,0.5154585142930349
Software Engineer,C1487,0.4645906090736389
Software Engineer,C3014,0.49900567531585693
Software Engineer,C4573,0.5297388831774393
Software Engineer,C9677,0.5192996263504028
Software Engineer,C3142,0.594235360622406
Software Engineer,C4482,0.5486589173475901
Software Engineer,C2836,0.5193479259808859
Software Engineer,C1080,0.6132981181144714
Software Engineer,C4460,0.5511676967144012
Software Engineer,C3169,0.5139650205771128
Software Engineer,C7094,0.5830793778101603
Software Engineer,C3922,0.5078723231951395
Software Engineer,C5786,0.5197913646697998
Software Engineer,C9742,0.499481995900472
Software Engineer,C9777,0.5167233298222224
Software Engineer,C9165,0.5431156953175863
Software Engineer,C6239,0.5374679068724314
Software Engineer,C6384,0.5409516791502634
Software Engineer,C7784,0.5833606024583181
Software Engineer,C8928,0.5630251467227936
Software Engineer,C1228,0.5061107774575552
Software Engineer,C3539,0.5467104514439901
Software Engineer,C3315,0.5172426203886668
Software Engineer,C9104,0.5154236555099487
Software Engineer,C4760,0.5088125765323639
Software Engineer,C2256,0.5447310507297516
Software Engineer,C4021,0.5184310873349508
Software Engineer,C3127,0.5834288696448008
Software Engineer,C9146,0.525790403286616
Software Engineer,C6658,0.5892344415187836
Software Engineer,C4336,0.45667802294095355
Software Engineer,C3821,0.6036428014437357
Software Engineer,C1547,0.48160700996716815
Software Engineer,C3771,0.5355571111043295
Software Engineer,C5638,0.5283874869346619
Software Engineer,C4024,0.5366927683353424
Software Engineer,C9142,0.5210259656111399
Software Engineer,C1627,0.5257760981718699
Software Engineer,C7315,0.5221455494562784
Software Engineer,C9533,0.5237699349721273
Software Engineer,C4627,0.6031672159830729
Software Engineer,C5507,0.550442616144816
Software Engineer,C2872,0.5942550500233968
Software Engineer,C1791,0.559197356303533
Software Engineer,C8063,0.6127306620279948
Software Engineer,C6140,0.5169426997502645
Software Engineer,C2144,0.5414217611153921
Software Engineer,C1789,0.4912518958250682
Software Engineer,C9369,0.538716197013855
Software Engineer,C8810,0.5348216593265533
Software Engineer,C4507,0.5158395171165466
Software Engineer,C9117,0.5051130553086599
Software Engineer,C8782,0.532370905081431
Software Engineer,C7242,0.5423083305358887
Software Engineer,C9207,0.5208341677983602
Software Engineer,C1212,0.5644351343313853
Software Engineer,C4439,0.5291043420632681
Software Engineer,C9628,0.5384802520275116
Software Engineer,C8760,0.5261906882127126
Software Engineer,C8631,0.5307319164276123
Software Engineer,C3416,0.5605467259883881
Software Engineer,C9884,0.5333493053913116
Software Engineer,C1796,0.5725502073764801
Software Engineer,C8886,0.561737984418869
Software Engineer,C6277,0.5103672246138254
Software Engineer,C6302,0.5777776539325714
Data Scientist,C8692,0.5315797726313273
Data Scientist,C3019,0.5242607643206915
Data Scientist,C3899,0.5598966677983602
Data Scientist,C7996,0.5546554724375407
Data Scientist,C9567,0.5564965208371481
Data Scientist,C3464,0.5541425993045171
Data Scientist,C8203,0.507333738108476
Data Scientist,C3620,0.5307087302207947
Data Scientist,C8239,0.5694799820582072
Data Scientist,C3627,0.5465222597122192
Data Scientist,C5725,0.533291737238566
Data Scientist,C5390,0.5083911816279093
Data Scientist,C7318,0.5040336499611536
Data Scientist,C2250,0.5771958033243815
Data Scientist,C7497,0.535916785399119
Data Scientist,C6746,0.567782481511434
Data Scientist,C2775,0.5826319257418314
Data Scientist,C2669,0.4950482100248337
Data Scientist,C5121,0.5510017921527227
Data Scientist,C1070,0.5270773619413376
Data Scientist,C9779,0.5446995397408804
Data Scientist,C2607,0.5571783979733785
Data Scientist,C7226,0.5476823449134827
Data Scientist,C6631,0.5532050977150599
Data Scientist,C9919,0.5402796665827433
Data Scientist,C6059,0.5438490410645803
Data Scientist,C9897,0.5902802546819051
Data Scientist,C2287,0.5820339719454447
Data Scientist,C1191,0.5380505820115408
Data Scientist,C3912,0.5623312195142111
Data Scientist,C7093,0.547836442788442
Data Scientist,C7842,0.5589871108531952
Data Scientist,C1781,0.547514279683431
Data Scientist,C4742,0.5513136833906174
Data Scientist,C4999,0.5317597190539042
Data Scientist,C8564,0.5564060012499491
Data Scientist,C6315,0.5588522950808207
Data Scientist,C6776,0.5782691240310669
Data Scientist,C7831,0.5712119738260905
Data Scientist,C5951,0.5376247217257818
Data Scientist,C5767,0.5816978017489115
Data Scientist,C8420,0.5398371616999308
Data Scientist,C7775,0.5200731977820396
Data Scientist,C5661,0.5255134602387747
Data Scientist,C7228,0.5453222195307413
Data Scientist,C5804,0.5028549060225487
Data Scientist,C4552,0.5778361558914185
Data Scientist,C3761,0.5868979891141256
Data Scientist,C2808,0.5440190235773722
Data Scientist,C1320,0.5707075595855713
Data Scientist,C2838,0.5573055942853292
Data Scientist,C8035,0.5538960744937261
Data Scientist,C2720,0.5674739877382914
Data Scientist,C1161,0.5849189758300781
Data Scientist,C3017,0.5497151613235474
Data Scientist,C6583,0.5371884355942408
Data Scientist,C2546,0.6009464661280314
Data Scientist,C3363,0.5515364011128744
Data Scientist,C3570,0.5115565756956736
Data Scientist,C4194,0.56964244445165
Data Scientist,C2603,0.5372920036315918
Data Scientist,C1061,0.5848904450734457
Data Scientist,C5125,0.5162191639343897
Data Scientist,C3557,0.5793835719426473
Data Scientist,C3445,0.5457016229629517
Data Scientist,C5756,0.6011455853780111
Data Scientist,C5649,0.513695461054643
Data Scientist,C9262,0.5873534679412842
Data Scientist,C5007,0.5442863802115122
Data Scientist,C3863,0.5907672047615051
Data Scientist,C3830,0.5586060682932535
Data Scientist,C1164,0.5691539446512858
Data Scientist,C7869,0.5263626674811045
Data Scientist,C8849,0.5986049373944601
Data Scientist,C5451,0.525764008363088
Data Scientist,C1701,0.5531520048777262
Data Scientist,C8518,0.5659475525220236
Data Scientist,C6357,0.559003214041392
Data Scientist,C4331,0.5721600453058878
Data Scientist,C1677,0.5425664683183035
Data Scientist,C4444,0.6019861499468485
Data Scientist,C7527,0.5626930793126425
Data Scientist,C6979,0.5376764237880707
Data Scientist,C2098,0.5976032614707947
Data Scientist,C5230,0.565304160118103
Data Scientist,C2652,0.5095813473065695
Data Scientist,C6507,0.598483145236969
Data Scientist,C6592,0.551010936498642
Data Scientist,C7231,0.5397829214731852
Data Scientist,C1499,0.5226754968365034
Data Scientist,C7032,0.5856396754582723
Data Scientist,C2139,0.5375054503480593
Data Scientist,C1236,0.5694282253583273
Data Scientist,C6129,0.5423349191745123
Data Scientist,C7254,0.5965870022773743
Data Scientist,C7979,0.5504582722981771
Data Scientist,C9342,0.5688553253809611
Data Scientist,C4307,0.5372037986914316
Data Scientist,C3045,0.536802331606547
Data Scientist,C9945,0.5759172439575195
Data Scientist,C7230,0.5680054426193237
Data Scientist,C5591,0.49472977966070175
Data Scientist,C3717,0.5395595033963522
Data Scientist,C2235,0.5323884934186935
Data Scientist,C8398,0.5506571729977926
Data Scientist,C4686,0.5322025070587794
Data Scientist,C4523,0.5799380540847778
Data Scientist,C9282,0.5344403808315595
Data Scientist,C1446,0.5474692682425181
Data Scientist,C7492,0.5146129230658213
Data Scientist,C6951,0.5605346957842509
Data Scientist,C7535,0.5444639970858892
Data Scientist,C9228,0.5358371535936991
Data Scientist,C7934,0.5275886356830597
Data Scientist,C4277,0.5844760139783224
Data Scientist,C7733,0.552899161974589
Data Scientist,C4919,0.5828687946001688
Data Scientist,C2430,0.6056235035260519
Data Scientist,C8676,0.5133487035830816
Data Scientist,C7554,0.5530958026647568
Data Scientist,C9534,0.5362882018089294
Data Scientist,C7543,0.5194177528222402
Data Scientist,C7550,0.5319468975067139
Data Scientist,C7482,0.5289699683586756
Data Scientist,C9590,0.5579431255658468
Data Scientist,C4602,0.5639395912488302
Data Scientist,C6768,0.5116070409615835
Data Scientist,C3226,0.5350351730982462
Data Scientist,C9200,0.5367476940155029
Data Scientist,C5339,0.5676993926366171
Data Scientist,C4256,0.4952722017963727
Data Scientist,C8730,0.5415974458058676
Data Scientist,C6942,0.5203842545549074
Data Scientist,C7128,0.5396394928296407
Data Scientist,C1487,0.47969403117895126
Data Scientist,C3014,0.5326111714045206
Data Scientist,C4573,0.5529163479804993
Data Scientist,C9677,0.48212628563245136
Data Scientist,C3142,0.5789645314216614
Data Scientist,C4482,0.5801120003064474
Data Scientist,C2836,0.5469763875007629
Data Scientist,C1080,0.5521304408709208
Data Scientist,C4460,0.5461040536562601
Data Scientist,C3169,0.5300195713837942
Data Scientist,C7094,0.5537136991818746
Data Scientist,C3922,0.5274343192577362
Data Scientist,C5786,0.5443160732587179
Data Scientist,C9742,0.5349588592847189
Data Scientist,C9777,0.5342563639084498
Data Scientist,C9165,0.5724345445632935
Data Scientist,C6239,0.5860299070676168
Data Scientist,C6384,0.566006620724996
Data Scientist,C7784,0.5826569199562073
Data Scientist,C8928,0.5437808434168497
Data Scientist,C1228,0.49892811973889667
Data Scientist,C3539,0.5316778471072515
Data Scientist,C3315,0.5117796684304873
Data Scientist,C9104,0.5440090696016947
Data Scientist,C4760,0.548306385676066
Data Scientist,C2256,0.5377090821663538
Data Scientist,C4021,0.5244913299878439
Data Scientist,C3127,0.5617356101671854
Data Scientist,C9146,0.5197372088829676
Data Scientist,C6658,0.5544033845265707
Data Scientist,C4336,0.5115871652960777
Data Scientist,C3821,0.5755531390508016
Data Scientist,C1547,0.5338419775168101
Data Scientist,C3771,0.5649898449579874
Data Scientist,C5638,0.5972767074902853
Data Scientist,C4024,0.5206552743911743
Data Scientist,C9142,0.5392123162746429
Data Scientist,C1627,0.5160679717858633
Data Scientist,C7315,0.5153223077456156
Data Scientist,C9533,0.5593688686688741
Data Scientist,C4627,0.602689266204834
Data Scientist,C5507,0.5611957609653473
Data Scientist,C2872,0.5739683310190836
Data Scientist,C1791,0.5232754250367483
Data Scientist,C8063,0.5908832947413126
Data Scientist,C6140,0.5120212882757187
Data Scientist,C2144,0.5631030003229777
Data Scientist,C1789,0.5170564750830332
Data Scientist,C9369,0.5531265586614609
Data Scientist,C8810,0.5399420062700907
Data Scientist,C4507,0.5355448722839355
Data Scientist,C9117,0.5225856701532999
Data Scientist,C8782,0.5391865571339926
Data Scientist,C7242,0.5719778935114542
Data Scientist,C9207,0.5374947786331177
Data Scientist,C1212,0.5896318554878235
Data Scientist,C4439,0.5804330110549927
Data Scientist,C9628,0.5889373024304708
Data Scientist,C8760,0.5454264481862386
Data Scientist,C8631,0.5621400475502014
Data Scientist,C3416,0.5744113127390543
Data Scientist,C9884,0.5506510188182195
Data Scientist,C1796,0.5608121852080027
Data Scientist,C8886,0.5565363566080729
Data Scientist,C6277,0.5321196938554446
Data Scientist,C6302,0.5929978688557943
Product Manager,C8692,0.43999764571587247
Product Manager,C3019,0.44565126051505405
Product Manager,C3899,0.4545878469944
Product Manager,C7996,0.4619948665301005
Product Manager,C9567,0.4183988918860753
Product Manager,C3464,0.45810309300820035
Product Manager,C8203,0.4272788166999817
Product Manager,C3620,0.4697744573156039
Product Manager,C8239,0.48512869079907733
Product Manager,C3627,0.45646577328443527
Product Manager,C5725,0.4830997238556544
Product Manager,C5390,0.4247176796197891
Product Manager,C7318,0.435729759434859
Product Manager,C2250,0.45757142702738446
Product Manager,C7497,0.7439300219217936
Product Manager,C6746,0.48068268100420636
Product Manager,C2775,0.4704433083534241
Product Manager,C2669,0.38875672966241837
Product Manager,C5121,0.4183964704473813
Product Manager,C1070,0.41280652830998105
Product Manager,C9779,0.4598083943128586
Product Manager,C2607,0.4862259427706401
Product Manager,C7226,0.7681378622849783
Product Manager,C6631,0.40905936310688656
Product Manager,C9919,0.7428436875343323
Product Manager,C6059,0.4256953150033951
Product Manager,C9897,0.509809156258901
Product Manager,C2287,0.4694892068703969
Product Manager,C1191,0.45249267915884656
Product Manager,C3912,0.4689838687578837
Product Manager,C7093,0.7380575736363729
Product Manager,C7842,0.44633778433005017
Product Manager,C1781,0.44528325895468396
Product Manager,C4742,0.45207615445057553
Product Manager,C4999,0.7439633707205454
Product Manager,C8564,0.7286854982376099
Product Manager,C6315,0.5053377548853556
Product Manager,C6776,0.467728724082311
Product Manager,C7831,0.7437348862489065
Product Manager,C5951,0.4160736973086993
Product Manager,C5767,0.47421403725941974
Product Manager,C8420,0.4460114737351735
Product Manager,C7775,0.4100245734055837
Product Manager,C5661,0.4236767441034317
Product Manager,C7228,0.7621811330318451
Product Manager,C5804,0.3920726776123047
Product Manager,C4552,0.5056483745574951
Product Manager,C3761,0.49064268668492633
Product Manager,C2808,0.4182860205570857
Product Manager,C1320,0.4548869729042053
Product Manager,C2838,0.45366959025462467
Product Manager,C8035,0.43994782119989395
Product Manager,C2720,0.741757313410441
Product Manager,C1161,0.5003562966982523
Product Manager,C3017,0.70839990178744
Product Manager,C6583,0.4106794372200966
Product Manager,C2546,0.4908312161763509
Product Manager,C3363,0.7356300950050354
Product Manager,C3570,0.44371602435906726
Product Manager,C4194,0.46581850449244183
Product Manager,C2603,0.4497104287147522
Product Manager,C1061,0.4712999065717061
Product Manager,C5125,0.45570458223422367
Product Manager,C3557,0.7551491260528564
Product Manager,C3445,0.43675071001052856
Product Manager,C5756,0.47351812322934467
Product Manager,C5649,0.4242406686147054
Product Manager,C9262,0.49023212989171344
Product Manager,C5007,0.45707350596785545
Product Manager,C3863,0.4668829341729482
Product Manager,C3830,0.49287718534469604
Product Manager,C1164,0.4779391686121623
Product Manager,C7869,0.4294150322675705
Product Manager,C8849,0.48437704642613727
Product Manager,C5451,0.46098268280426663
Product Manager,C1701,0.4797532558441162
Product Manager,C8518,0.42912053565184277
Product Manager,C6357,0.4990224242210388
Product Manager,C4331,0.4691905677318573
Product Manager,C1677,0.4172278307378292
Product Manager,C4444,0.4717075228691101
Product Manager,C7527,0.7591797510782877
Product Manager,C6979,0.444463774561882
Product Manager,C2098,0.4593230088551839
Product Manager,C5230,0.45437828203042346
Product Manager,C2652,0.4336618532737096
Product Manager,C6507,0.4563833475112915
Product Manager,C6592,0.43846193452676135
Product Manager,C7231,0.7426228523254395
Product Manager,C1499,0.4582029978434245
Product Manager,C7032,0.4892883896827698
Product Manager,C2139,0.4233947694301605
Product Manager,C1236,0.5059355398019155
Product Manager,C6129,0.4445277725656827
Product Manager,C7254,0.47288010517756146
Product Manager,C7979,0.44881511727968854
Product Manager,C9342,0.7313353220621744
Product Manager,C4307,0.44064296782016754
Product Manager,C3045,0.431268369158109
Product Manager,C9945,0.49888859192530316
Product Manager,C7230,0.733126680056254
Product Manager,C5591,0.3984005351861318
Product Manager,C3717,0.7428498069445292
Product Manager,C2235,0.41462018837531406
Product Manager,C8398,0.7177710235118866
Product Manager,C4686,0.4471784010529518
Product Manager,C4523,0.5154681305090586
Product Manager,C9282,0.41894765694936115
Product Manager,C1446,0.43043847382068634
Product Manager,C7492,0.44846439982453984
Product Manager,C6951,0.4733692208925883
Product Manager,C7535,0.4561278397838275
Product Manager,C9228,0.45962221423784894
Product Manager,C7934,0.4047234517832597
Product Manager,C4277,0.4862632751464844
Product Manager,C7733,0.46662567059199017
Product Manager,C4919,0.47059200207392377
Product Manager,C2430,0.45437654852867126
Product Manager,C8676,0.390572227537632
Product Manager,C7554,0.44955363621314365
Product Manager,C9534,0.7089692155520121
Product Manager,C7543,0.7356602748235067
Product Manager,C7550,0.4579707309603691
Product Manager,C7482,0.38822565227746964
Product Manager,C9590,0.4694117506345113
Product Manager,C4602,0.45392706990242004
Product Manager,C6768,0.41616405670841533
Product Manager,C3226,0.45700035740931827
Product Manager,C9200,0.44190287093321484
Product Manager,C5339,0.7618684768676758
Product Manager,C4256,0.4281688332557678
Product Manager,C8730,0.44510796914498013
Product Manager,C6942,0.4308648407459259
Product Manager,C7128,0.7375657359759012
Product Manager,C1487,0.37178768714269
Product Manager,C3014,0.4552859490116437
Product Manager,C4573,0.7124487559000651
Product Manager,C9677,0.4449252150952816
Product Manager,C3142,0.49535902341206867
Product Manager,C4482,0.4600323438644409
Product Manager,C2836,0.7291589279969534
Product Manager,C1080,0.4694986542065938
Product Manager,C4460,0.7642276684443156
Product Manager,C3169,0.42943695684274036
Product Manager,C7094,0.47548853357632953
Product Manager,C3922,0.41633037353555363
Product Manager,C5786,0.7589206397533417
Product Manager,C9742,0.4711572453379631
Product Manager,C9777,0.4152405187487602
Product Manager,C9165,0.469047486782074
Product Manager,C6239,0.4699194033940633
Product Manager,C6384,0.7401271363099416
Product Manager,C7784,0.47940438985824585
Product Manager,C8928,0.749498168627421
Product Manager,C1228,0.43486709892749786
Product Manager,C3539,0.4486532186468442
Product Manager,C3315,0.426226407289505
Product Manager,C9104,0.4514065782229106
Product Manager,C4760,0.6982121964295706
Product Manager,C2256,0.4397274727622668
Product Manager,C4021,0.44019630799690884
Product Manager,C3127,0.4824090202649434
Product Manager,C9146,0.4129706397652626
Product Manager,C6658,0.46919753154118854
Product Manager,C4336,0.3871757388114929
Product Manager,C3821,0.48982352018356323
Product Manager,C1547,0.4055950989325841
Product Manager,C3771,0.4232177784045537
Product Manager,C5638,0.45597488681475323
Product Manager,C4024,0.7477334638436636
Product Manager,C9142,0.4406219075123469
Product Manager,C1627,0.46964732309182483
Product Manager,C7315,0.4721158469716708
Product Manager,C9533,0.7145521541436514
Product Manager,C4627,0.4682986835638682
Product Manager,C5507,0.43779941896597546
Product Manager,C2872,0.45569464564323425
Product Manager,C1791,0.4575456976890564
Product Manager,C8063,0.4637470046679179
Product Manager,C6140,0.416738398373127
Product Manager,C2144,0.489871084690094
Product Manager,C1789,0.4366890837748845
Product Manager,C9369,0.41903388251860935
Product Manager,C8810,0.7504423757394155
Product Manager,C4507,0.7189389963944753
Product Manager,C9117,0.46155015875895816
Product Manager,C8782,0.47191493958234787
Product Manager,C7242,0.4824555814266205
Product Manager,C9207,0.46798335760831833
Product Manager,C1212,0.7458586494127909
Product Manager,C4439,0.46473143498102826
Product Manager,C9628,0.48507748047510785
Product Manager,C8760,0.7115586598714193
Product Manager,C8631,0.744609405597051
Product Manager,C3416,0.4920408030351003
Product Manager,C9884,0.43298007796208066
Product Manager,C1796,0.43977615733941394
Product Manager,C8886,0.7466419835885366
Product Manager,C6277,0.4541196624437968
Product Manager,C6302,0.5027824143568674
Cloud Engineer,C8692,0.6495177149772644
Cloud Engineer,C3019,0.6433504819869995
Cloud Engineer,C3899,0.5024154484272003
Cloud Engineer,C7996,0.4892600377400716
Cloud Engineer,C9567,0.44678937395413715
Cloud Engineer,C3464,0.6248585979143778
Cloud Engineer,C8203,0.6352012157440186
Cloud Engineer,C3620,0.6699302991231283
Cloud Engineer,C8239,0.6789944370587667
Cloud Engineer,C3627,0.6655915180842081
Cloud Engineer,C5725,0.5060905342300733
Cloud Engineer,C5390,0.46417107184727985
Cloud Engineer,C7318,0.6261937022209167
Cloud Engineer,C2250,0.6816609700520834
Cloud Engineer,C7497,0.44848344785471755
Cloud Engineer,C6746,0.6857646107673645
Cloud Engineer,C2775,0.6949197053909302
Cloud Engineer,C2669,0.6192316015561422
Cloud Engineer,C5121,0.643159826596578
Cloud Engineer,C1070,0.637056569258372
Cloud Engineer,C9779,0.6611077586809794
Cloud Engineer,C2607,0.6837293903032938
Cloud Engineer,C7226,0.46410482190549374
Cloud Engineer,C6631,0.6563242673873901
Cloud Engineer,C9919,0.45115756057202816
Cloud Engineer,C6059,0.6128323475519816
Cloud Engineer,C9897,0.6892471710840861
Cloud Engineer,C2287,0.6893707116444906
Cloud Engineer,C1191,0.6357600291570028
Cloud Engineer,C3912,0.5109265645345052
Cloud Engineer,C7093,0.43400915525853634
Cloud Engineer,C7842,0.6402258078257242
Cloud Engineer,C1781,0.4769590323170026
Cloud Engineer,C4742,0.6684248248736063
Cloud Engineer,C4999,0.4317676530530055
Cloud Engineer,C8564,0.46462560755511123
Cloud Engineer,C6315,0.6909120281537374
Cloud Engineer,C6776,0.7063329021135966
Cloud Engineer,C7831,0.44382659656306106
Cloud Engineer,C5951,0.6431860327720642
Cloud Engineer,C5767,0.6965055068333944
Cloud Engineer,C8420,0.6611916621526083
Cloud Engineer,C7775,0.6443181037902832
Cloud Engineer,C5661,0.6341314315795898
Cloud Engineer,C7228,0.43026735447347164
Cloud Engineer,C5804,0.6288846929868063
Cloud Engineer,C4552,0.6824389100074768
Cloud Engineer,C3761,0.6791265805562338
Cloud Engineer,C2808,0.4604477485020955
Cloud Engineer,C1320,0.6733575860659281
Cloud Engineer,C2838,0.6525164643923441
Cloud Engineer,C8035,0.6471182107925415
Cloud Engineer,C2720,0.4448848869651556
Cloud Engineer,C1161,0.6863320271174113
Cloud Engineer,C3017,0.43479070129493874
Cloud Engineer,C6583,0.6596875786781311
Cloud Engineer,C2546,0.7057900428771973
Cloud Engineer,C3363,0.4427094565083583
Cloud Engineer,C3570,0.6572396755218506
Cloud Engineer,C4194,0.4901205003261566
Cloud Engineer,C2603,0.6527407964070638
Cloud Engineer,C1061,0.6805258393287659
Cloud Engineer,C5125,0.6226092974344889
Cloud Engineer,C3557,0.43248032592236996
Cloud Engineer,C3445,0.6477492451667786
Cloud Engineer,C5756,0.48834625879923504
Cloud Engineer,C5649,0.6407526930173238
Cloud Engineer,C9262,0.6777001023292542
Cloud Engineer,C5007,0.6259245773156484
Cloud Engineer,C3863,0.4904632568359375
Cloud Engineer,C3830,0.6658136447270712
Cloud Engineer,C1164,0.6868061621983846
Cloud Engineer,C7869,0.6433249711990356
Cloud Engineer,C8849,0.5000209907690684
Cloud Engineer,C5451,0.6673081914583842
Cloud Engineer,C1701,0.680264949798584
Cloud Engineer,C8518,0.47213411579529446
Cloud Engineer,C6357,0.6758709748586019
Cloud Engineer,C4331,0.6779428919156393
Cloud Engineer,C1677,0.6133227447668711
Cloud Engineer,C4444,0.6548110047976176
Cloud Engineer,C7527,0.43518909874061745
Cloud Engineer,C6979,0.6288248896598816
Cloud Engineer,C2098,0.4916701118151347
Cloud Engineer,C5230,0.506315124531587
Cloud Engineer,C2652,0.46451815962791443
Cloud Engineer,C6507,0.6792802413304647
Cloud Engineer,C6592,0.6337303121884664
Cloud Engineer,C7231,0.44622217677533627
Cloud Engineer,C1499,0.6503472725550333
Cloud Engineer,C7032,0.6772190729777018
Cloud Engineer,C2139,0.6500409046808878
Cloud Engineer,C1236,0.6892298460006714
Cloud Engineer,C6129,0.6587598323822021
Cloud Engineer,C7254,0.6807007392247518
Cloud Engineer,C7979,0.6548648178577423
Cloud Engineer,C9342,0.4233197874079148
Cloud Engineer,C4307,0.6428792675336202
Cloud Engineer,C3045,0.47429725527763367
Cloud Engineer,C9945,0.6876380840937296
